SKU_ID,电商商品,电商类目,品牌,规格名称,单位,成本价,销售价,净重kg_待填,毛重kg_待填,包装长cm_待填,包装宽cm_待填,包装高cm_待填,价格缺口
1946494988749672961,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL4-M4,个,1.36,2.38,,,,,,
1946494988749672962,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL4-M5,个,1.36,2.38,,,,,,
1946494988749672963,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL4-M6,个,1.36,2.38,,,,,,
1946494988749672965,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL4-M8,个,1.36,2.38,,,,,,
1946494988749672707,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-01,个,1.70,2.98,,,,,,
1946494988749672710,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-02,个,1.90,3.33,,,,,,
1946494988749672712,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-03,个,2.60,4.55,,,,,,
1946494988749672714,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-04,个,3.79,6.63,,,,,,
1946494988749672974,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-M10,个,1.70,2.98,,,,,,
1946494988749672975,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-M12,个,1.90,3.33,,,,,,
1946494988749672976,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-M16,个,2.60,4.55,,,,,,
1946494988749672977,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-M20,个,3.79,6.63,,,,,,
1946494988749672703,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-M3,个,1.63,2.85,,,,,,
1946494988749672970,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-M4,个,1.63,2.85,,,,,,
1946494988749672971,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-M5,个,1.63,2.85,,,,,,
1946494988749672972,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-M6,个,1.63,2.85,,,,,,
1946494988749672973,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL6-M8,个,1.70,2.98,,,,,,
1946494988749672716,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-01,个,2.15,3.76,,,,,,
1946494988749672721,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-02,个,2.15,3.76,,,,,,
1946494988749672723,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-03,个,2.60,4.55,,,,,,
1946494988749672725,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-04,个,3.94,6.90,,,,,,
1946494988749672981,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-M10,个,2.15,3.76,,,,,,
1946494988749672982,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-M12,个,2.15,3.76,,,,,,
1946494988749672983,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-M16,个,2.60,4.55,,,,,,
1946494988749672984,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-M20,个,3.94,6.90,,,,,,
1946494988749672978,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-M5,个,2.15,3.76,,,,,,
1946494988749672979,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-M6,个,2.15,3.76,,,,,,
1946494988749672980,DPLL L型加长螺纹二通,气动元件 > 气动接头,山克斯（SUNCOS）,PLL8-M8,个,2.15,3.76,,,,,,
1946494988749672766,DPU直通,气动元件 > 气动接头,东特,PU10,个,0.59,1.03,,,,,,
1946494988749672767,DPU直通,气动元件 > 气动接头,东特,PU12,个,0.68,1.19,,,,,,
1946494988749672768,DPU直通,气动元件 > 气动接头,东特,PU14,个,1.09,1.91,,,,,,
1946494988749672769,DPU直通,气动元件 > 气动接头,东特,PU16,个,1.17,2.05,,,,,,
1946494988749672763,DPU直通,气动元件 > 气动接头,东特,PU4,个,0.37,0.65,,,,,,
1946494988749672764,DPU直通,气动元件 > 气动接头,东特,PU6,个,0.39,0.68,,,,,,
1946494988749672765,DPU直通,气动元件 > 气动接头,东特,PU8,个,0.41,0.72,,,,,,
1946494988749673031,DPW Y型变径,气动元件 > 气动接头,东特,PW06-04,个,0.61,1.07,,,,,,
1946494988749673035,DPW Y型变径,气动元件 > 气动接头,东特,PW08-04,个,0.67,1.17,,,,,,
1946494988749673032,DPW Y型变径,气动元件 > 气动接头,东特,PW08-06,个,0.69,1.21,,,,,,
1946494988749673036,DPW Y型变径,气动元件 > 气动接头,东特,PW10-06,个,0.79,1.38,,,,,,
1946494988749673033,DPW Y型变径,气动元件 > 气动接头,东特,PW10-08,个,0.83,1.45,,,,,,
1946494988749673037,DPW Y型变径,气动元件 > 气动接头,东特,PW12-08,个,0.89,1.56,,,,,,
1946494988749673034,DPW Y型变径,气动元件 > 气动接头,东特,PW12-10,个,1.02,1.79,,,,,,
1946494988749673038,DPW Y型变径,气动元件 > 气动接头,东特,PW14-10,个,1.70,2.98,,,,,,
1946494988749673039,DPW Y型变径,气动元件 > 气动接头,东特,PW14-12,个,1.80,3.15,,,,,,
1946494988749673040,DPW Y型变径,气动元件 > 气动接头,东特,PW16-12,个,1.87,3.27,,,,,,
1946494988749673041,DPW Y型变径,气动元件 > 气动接头,东特,PW16-14,个,2.15,3.76,,,,,,
1970313131729092610,DPW Y型变径,气动元件 > 气动接头,山克斯（SUNCOS）,PW10-08,,0.83,1.45,,,,,,
1946494988749673046,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX04-01,个,0.81,1.42,,,,,,
1946494988749673049,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX04-02,个,1.15,2.01,,,,,,
1946494988749673051,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX04-03,个,1.43,2.50,,,,,,
1946494988749673057,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX06-01,个,0.88,1.54,,,,,,
1946494988749673060,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX06-02,个,1.06,1.86,,,,,,
1946494988749673062,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX06-03,个,1.31,2.29,,,,,,
1946494988749673064,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX06-04,个,1.61,2.82,,,,,,
1946494988749673066,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX08-01,个,1.02,1.79,,,,,,
1946494988749673071,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX08-02,个,1.09,1.91,,,,,,
1946494988749673073,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX08-03,个,1.34,2.35,,,,,,
1946494988749673075,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX08-04,个,1.72,3.01,,,,,,
1946494988749673077,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX10-01,个,1.48,2.59,,,,,,
1946494988749673080,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX10-02,个,1.59,2.78,,,,,,
1946494988749673082,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX10-03,个,1.59,2.78,,,,,,
1946494988749673084,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX10-04,个,1.97,3.45,,,,,,
1946494988749673079,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX10-M10,个,1.48,2.59,,,,,,
1946494988749673081,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX10-M12,个,1.59,2.78,,,,,,
1946494988749673083,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX10-M16,个,1.59,2.78,,,,,,
1946494988749673085,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX10-M20,个,1.97,3.45,,,,,,
1946494988749673078,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX10-M8,个,1.48,2.59,,,,,,
1946494988749673086,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX12-01,个,2.05,3.59,,,,,,
1946494988749673089,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX12-02,个,2.05,3.59,,,,,,
1946494988749673091,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX12-03,个,2.11,3.69,,,,,,
1946494988749673093,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX12-04,个,2.15,3.76,,,,,,
1946494988749673088,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX12-M10,个,2.05,3.59,,,,,,
1946494988749673090,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX12-M12,个,2.05,3.59,,,,,,
1946494988749673092,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX12-M16,个,2.11,3.69,,,,,,
1946494988749673094,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX12-M20,个,2.15,3.76,,,,,,
1946494988749673087,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX12-M8,个,2.05,3.59,,,,,,
1946494988749673095,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX14-02,个,3.25,5.69,,,,,,
1946494988749673096,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX14-03,个,3.25,5.69,,,,,,
1946494988749673097,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX14-04,个,3.88,6.79,,,,,,
1946494988749673098,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX14-M20,个,3.88,6.79,,,,,,
1946494988749673099,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX16-02,个,3.37,5.90,,,,,,
1946494988749673100,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX16-03,个,3.41,5.97,,,,,,
1946494988749673102,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX16-04,个,3.86,6.76,,,,,,
1946494988749673104,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX16-06,个,5.14,9.00,,,,,,
1946494988749673101,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX16-M16,个,3.41,5.97,,,,,,
1946494988749673103,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX16-M20,个,3.86,6.76,,,,,,
1946494988749673105,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX16-M27,个,5.14,9.00,,,,,,
1946494988749673048,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX4-M10,个,0.81,1.42,,,,,,
1946494988749673050,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX4-M12,个,1.15,2.01,,,,,,
1946494988749673052,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX4-M16,个,1.43,2.50,,,,,,
1946494988749673042,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX4-M3,个,0.82,1.44,,,,,,
1946494988749673043,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX4-M4,个,0.82,1.44,,,,,,
1946494988749673044,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX4-M5,个,0.82,1.44,,,,,,
1946494988749673045,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX4-M6,个,0.82,1.44,,,,,,
1946494988749673047,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX4-M8,个,0.81,1.42,,,,,,
1946494988749673059,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX6-M10,个,0.88,1.54,,,,,,
1946494988749673061,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX6-M12,个,1.06,1.86,,,,,,
1946494988749673063,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX6-M16,个,1.31,2.29,,,,,,
1946494988749673065,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX6-M20,个,1.61,2.82,,,,,,
1946494988749673053,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX6-M3,个,0.85,1.49,,,,,,
1946494988749673054,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX6-M4,个,0.85,1.49,,,,,,
1946494988749673055,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX6-M5,个,0.85,1.49,,,,,,
1946494988749673056,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX6-M6,个,0.85,1.49,,,,,,
1946494988749673058,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX6-M8,个,0.88,1.54,,,,,,
1946494988749673070,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX8-M10,个,1.02,1.79,,,,,,
1946494988749673072,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX8-M12,个,1.09,1.91,,,,,,
1946494988749673074,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX8-M16,个,1.34,2.35,,,,,,
1946494988749673076,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX8-M20,个,1.72,3.01,,,,,,
1946494988749673067,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX8-M5,个,1.02,1.79,,,,,,
1946494988749673068,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX8-M6,个,1.02,1.79,,,,,,
1946494988749673069,DPX Y型三通带螺纹,气动元件 > 气动接头,山克斯（SUNCOS）,PX8-M8,个,1.02,1.79,,,,,,
1946494988749673106,DPZA十字四通,气动元件 > 气动接头,东特,PZA-04,个,0.82,1.44,,,,,,
1946494988749673107,DPZA十字四通,气动元件 > 气动接头,东特,PZA-06,个,0.85,1.49,,,,,,
1946494988749673108,DPZA十字四通,气动元件 > 气动接头,东特,PZA-08,个,0.97,1.70,,,,,,
1946494988749673109,DPZA十字四通,气动元件 > 气动接头,东特,PZA-10,个,1.23,2.15,,,,,,
1946494988749673110,DPZA十字四通,气动元件 > 气动接头,东特,PZA-12,个,1.43,2.50,,,,,,
1970828506975698945,DSA管道阀,气动元件 > 气动接头,东特,DSA04,个,2.00,3.51,,,,,,
1970828506975698946,DSA管道阀,气动元件 > 气动接头,东特,DSA06,个,2.29,4.00,,,,,,
1970828506979893250,DSA管道阀,气动元件 > 气动接头,东特,DSA08,个,2.68,4.68,,,,,,
1970828506979893251,DSA管道阀,气动元件 > 气动接头,东特,DSA12,个,4.84,8.47,,,,,,
1970828628857978882,DSA管道阀,气动元件 > 气动接头,山克斯（SUNCOS）,DSA10,,4.65,8.14,,,,,,
1947119475413258241,EPE三通T型,气动元件 > 气动接头,亿日,PE-12,个,2.75,7.00,,,,,,
1968608801833713665,PB螺纹T型上面螺丝,气动元件 > 气动接头,山克斯（SUNCOS）,PB04-01,个,0.79,1.38,,,,,,
1968608801837907969,PB螺纹T型上面螺丝,气动元件 > 气动接头,山克斯（SUNCOS）,PB04-02,个,0.98,1.72,,,,,,
1968608801837907970,PB螺纹T型上面螺丝,气动元件 > 气动接头,山克斯（SUNCOS）,PB06-02,个,1.04,1.82,,,,,,
1968608801837907972,PB螺纹T型上面螺丝,气动元件 > 气动接头,山克斯（SUNCOS）,PB08-01,个,1.10,1.93,,,,,,
1968608801837907971,PB螺纹T型上面螺丝,气动元件 > 气动接头,山克斯（SUNCOS）,PB08-02,个,1.10,1.93,,,,,,
1968609271885168642,PB螺纹T型上面螺纹,气动元件 > 气动接头,三正气动,PB04-03,,1.21,2.12,,,,,,
1968609271885168641,PB螺纹T型上面螺纹,气动元件 > 气动接头,三正气动,PB06-03,,1.29,2.26,,,,,,
1968609271885168643,PB螺纹T型上面螺纹,气动元件 > 气动接头,三正气动,PB08-03,,1.37,2.40,,,,,,
1968609271885168644,PB螺纹T型上面螺纹,气动元件 > 气动接头,三正气动,PB08-04,,1.73,3.03,,,,,,
1968609271885168645,PB螺纹T型上面螺纹,气动元件 > 气动接头,三正气动,PB10-01,,1.49,2.61,,,,,,
1968609441448296451,PB螺纹T型上面螺纹,气动元件 > 气动接头,东特,PB10-02,个,1.54,2.70,,,,,,
1970418785319911426,PCF内螺纹直通,气动元件 > 气动接头,三正气动,PCF12-04,,,,,,,,,缺成本价+缺售价
1946494988749672541,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF04-01,个,0.64,1.12,,,,,,
1946494988749672542,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF04-02,个,1.09,1.91,,,,,,
1946494988749672543,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF04-03,个,1.61,2.82,,,,,,
1946494988749672539,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF04-M5,个,0.63,1.10,,,,,,
1946494988749672540,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF04-M6,个,0.63,1.10,,,,,,
1946494988749672546,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF06-01,个,0.66,1.16,,,,,,
1946494988749672547,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF06-02,个,1.17,2.05,,,,,,
1946494988749672548,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF06-03,个,1.34,2.35,,,,,,
1946494988749672549,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF06-04,个,2.17,3.80,,,,,,
1946494988749672544,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF06-M5,个,0.68,1.19,,,,,,
1946494988749672545,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF06-M6,个,0.68,1.19,,,,,,
1946494988749672550,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF08-01,个,0.80,1.40,,,,,,
1946494988749672551,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF08-02,个,1.15,2.01,,,,,,
1946494988749672552,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF08-03,个,1.36,2.38,,,,,,
1946494988749672553,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF08-04,个,2.05,3.59,,,,,,
1946494988749672831,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF1/2-02,个,2.27,3.97,,,,,,
1946494988749672832,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF1/2-03,个,2.27,3.97,,,,,,
1946494988749672833,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF1/2-04,个,2.27,3.97,,,,,,
1946494988749672554,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF10-01,个,1.42,2.49,,,,,,
1946494988749672555,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF10-02,个,1.36,2.38,,,,,,
1946494988749672556,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF10-03,个,1.48,2.59,,,,,,
1946494988749672557,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF10-04,个,2.27,3.97,,,,,,
1946494988749672827,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF3/8-01,个,2.27,3.97,,,,,,
1946494988749672828,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF3/8-02,个,2.27,3.97,,,,,,
1946494988749672829,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF3/8-03,个,2.27,3.97,,,,,,
1946494988749672830,PCF内螺纹直通,气动元件 > 气动接头,东特,PCF3/8-04,个,2.27,3.97,,,,,,
1970418590494490629,PCF内螺纹直通,气动元件 > 气动接头,山克斯（SUNCOS）,PCF10-03,,1.48,2.59,,,,,,
1970418590494490630,PCF内螺纹直通,气动元件 > 气动接头,山克斯（SUNCOS）,PCF12-02,,,,,,,,,缺成本价+缺售价
1970418590490296322,PCF内螺纹直通,气动元件 > 气动接头,山克斯（SUNCOS）,PCF6-02,,1.17,2.05,,,,,,
1970418590490296323,PCF内螺纹直通,气动元件 > 气动接头,山克斯（SUNCOS）,PCF6-03,,1.34,2.35,,,,,,
1970418590494490625,PCF内螺纹直通,气动元件 > 气动接头,山克斯（SUNCOS）,PCF6-04,,2.17,3.80,,,,,,
1970418590494490626,PCF内螺纹直通,气动元件 > 气动接头,山克斯（SUNCOS）,PCF8-02,,1.15,2.01,,,,,,
1970418590494490627,PCF内螺纹直通,气动元件 > 气动接头,山克斯（SUNCOS）,PCF8-03,,1.36,2.38,,,,,,
1970418590494490628,PCF内螺纹直通,气动元件 > 气动接头,山克斯（SUNCOS）,PCF8-04,,2.05,3.59,,,,,,
1966320110587199489,PC螺纹直通,气动元件 > 气动接头,Xing,PC06-02,个,0.64,1.12,,,,,,
1946494988749672469,PC螺纹直通,气动元件 > 气动接头,东特,PC04-01,个,0.45,0.79,,,,,,
1946494988749672470,PC螺纹直通,气动元件 > 气动接头,东特,PC04-02,个,0.80,1.40,,,,,,
1946494988749672471,PC螺纹直通,气动元件 > 气动接头,东特,PC04-03,个,1.06,1.86,,,,,,
1946494988749673258,PC螺纹直通,气动元件 > 气动接头,东特,PC04-M5,个,0.43,0.75,,,,,,
1946494988749673259,PC螺纹直通,气动元件 > 气动接头,东特,PC04-M6,个,0.43,0.75,,,,,,
1946494988749672784,PC螺纹直通,气动元件 > 气动接头,东特,PC05/16-01,个,3.59,6.28,,,,,,
1946494988749672785,PC螺纹直通,气动元件 > 气动接头,东特,PC05/16-02,个,3.59,6.28,,,,,,
1946494988749672786,PC螺纹直通,气动元件 > 气动接头,东特,PC05/16-03,个,3.59,6.28,,,,,,
1946494988749672474,PC螺纹直通,气动元件 > 气动接头,东特,PC06-01,个,0.50,0.88,,,,,,
1946494988749672475,PC螺纹直通,气动元件 > 气动接头,东特,PC06-02,个,0.64,1.12,,,,,,
1946494988749672476,PC螺纹直通,气动元件 > 气动接头,东特,PC06-03,个,1.11,1.94,,,,,,
1946494988749672477,PC螺纹直通,气动元件 > 气动接头,东特,PC06-04,个,1.73,3.03,,,,,,
1946494988749672472,PC螺纹直通,气动元件 > 气动接头,东特,PC06-M5,个,0.60,1.05,,,,,,
1946494988749672473,PC螺纹直通,气动元件 > 气动接头,东特,PC06-M6,个,0.60,1.05,,,,,,
1946494988749672478,PC螺纹直通,气动元件 > 气动接头,东特,PC08-01,个,0.64,1.12,,,,,,
1946494988749672479,PC螺纹直通,气动元件 > 气动接头,东特,PC08-02,个,0.64,1.12,,,,,,
1946494988749672480,PC螺纹直通,气动元件 > 气动接头,东特,PC08-03,个,0.98,1.72,,,,,,
1946494988749672481,PC螺纹直通,气动元件 > 气动接头,东特,PC08-04,个,1.72,3.01,,,,,,
1966320464146055169,PC螺纹直通,气动元件 > 气动接头,东特,PC08-M5,个,0.64,1.12,,,,,,
1946494988749672791,PC螺纹直通,气动元件 > 气动接头,东特,PC1/2-02,个,3.59,6.28,,,,,,
1946494988749672792,PC螺纹直通,气动元件 > 气动接头,东特,PC1/2-03,个,3.59,6.28,,,,,,
1946494988749672793,PC螺纹直通,气动元件 > 气动接头,东特,PC1/2-04,个,3.59,6.28,,,,,,
1946494988749672781,PC螺纹直通,气动元件 > 气动接头,东特,PC1/4-01,个,3.59,6.28,,,,,,
1946494988749672782,PC螺纹直通,气动元件 > 气动接头,东特,PC1/4-02,个,3.59,6.28,,,,,,
1946494988749672783,PC螺纹直通,气动元件 > 气动接头,东特,PC1/4-03,个,3.59,6.28,,,,,,
1946494988749672482,PC螺纹直通,气动元件 > 气动接头,东特,PC10-01,个,0.96,1.68,,,,,,
1946494988749672483,PC螺纹直通,气动元件 > 气动接头,东特,PC10-02,个,0.92,1.61,,,,,,
1946494988749672484,PC螺纹直通,气动元件 > 气动接头,东特,PC10-03,个,0.98,1.72,,,,,,
1946494988749672485,PC螺纹直通,气动元件 > 气动接头,东特,PC10-04,个,1.51,2.64,,,,,,
1946494988749672486,PC螺纹直通,气动元件 > 气动接头,东特,PC12-02,个,1.29,2.26,,,,,,
1946494988749672487,PC螺纹直通,气动元件 > 气动接头,东特,PC12-03,个,1.25,2.19,,,,,,
1946494988749672488,PC螺纹直通,气动元件 > 气动接头,东特,PC12-04,个,1.40,2.45,,,,,,
1946494988749672489,PC螺纹直通,气动元件 > 气动接头,东特,PC16-02,个,2.62,4.59,,,,,,
1946494988749672490,PC螺纹直通,气动元件 > 气动接头,东特,PC16-03,个,2.62,4.59,,,,,,
1946494988749672491,PC螺纹直通,气动元件 > 气动接头,东特,PC16-04,个,2.84,4.97,,,,,,
1946494988749672492,PC螺纹直通,气动元件 > 气动接头,东特,PC16-06,个,3.59,6.28,,,,,,
1946494988749672787,PC螺纹直通,气动元件 > 气动接头,东特,PC3/8-01,个,3.59,6.28,,,,,,
1946494988749672788,PC螺纹直通,气动元件 > 气动接头,东特,PC3/8-02,个,3.59,6.28,,,,,,
1946494988749672789,PC螺纹直通,气动元件 > 气动接头,东特,PC3/8-03,个,3.59,6.28,,,,,,
1946494988749672790,PC螺纹直通,气动元件 > 气动接头,东特,PC3/8-04,个,3.59,6.28,,,,,,
1997876728432771074,PC螺纹直通,气动元件 > 气动接头,亿日,PC12-02,个,2.25,,,,,,,缺售价
1997876728432771075,PC螺纹直通,气动元件 > 气动接头,亿日,PC12-03,个,2.25,,,,,,,缺售价
1997876728436965377,PC螺纹直通,气动元件 > 气动接头,亿日,PC12-04,个,2.80,,,,,,,缺售价
1966319373111115778,PC螺纹直通,气动元件 > 气动接头,气动之星（CYKL）,PC04-M5,个,0.43,0.75,,,,,,
1966319373115310082,PC螺纹直通,气动元件 > 气动接头,气动之星（CYKL）,PC06-02,个,0.64,1.12,,,,,,
1966319373115310083,PC螺纹直通,气动元件 > 气动接头,气动之星（CYKL）,PC08-02,个,0.64,1.12,,,,,,
1968629801312944130,PE T型三通,气动元件 > 气动接头,山克斯（SUNCOS）,PE-12,,1.06,1.86,,,,,,
1968614244207394817,PE T型三通,气动元件 > 气动接头,山克斯（SUNCOS）,PE-14,,1.64,2.87,,,,,,
1968618218536927235,PE Y型三通,气动元件 > 气动接头,亚一气动（YYC）,PE-08,个,0.71,1.24,,,,,,
1968618218536927234,PE Y型三通,气动元件 > 气动接头,亚一气动（YYC）,PE-12,个,1.06,1.86,,,,,,
1946494988749673018,PEG T型三通,气动元件 > 气动接头,东特,PEG10-12-10,个,0.89,1.56,,,,,,
1946494988749673015,PEG T型三通,气动元件 > 气动接头,东特,PEG10-8-10,个,0.89,1.56,,,,,,
1946494988749673016,PEG T型三通,气动元件 > 气动接头,东特,PEG12-10-12,个,1.06,1.86,,,,,,
